component,category,subcategory,baseline_date,Spring_flag,Winter_flag,projected_fiscal_year,projected_year_number,value,actual_value,GDP,legislative_revenue_change,adjusted_projection,projection_error,projection_error_pct_actual,leg_change_pct_GDP,projection_error_pct_GDP
revenue,Customs Duties,Customs Duties,2005-01-01,False,True,2010,6,29.248,25.298,14884.400,-2.157,27.091,1.793,7.088,-0.014,0.012
revenue,Customs Duties,Customs Duties,2005-03-01,True,False,2010,6,29.248,25.298,14884.400,-2.157,27.091,1.793,7.088,-0.014,0.012
revenue,Customs Duties,Customs Duties,2006-01-01,False,True,2011,6,31.485,29.519,15466.525,-0.724,30.761,1.242,4.207,-0.005,0.008
revenue,Customs Duties,Customs Duties,2006-03-01,True,False,2011,6,31.485,29.519,15466.525,-0.724,30.761,1.242,4.207,-0.005,0.008
revenue,Customs Duties,Customs Duties,2007-01-01,False,True,2012,6,35.393,30.307,16109.425,-2.049,33.344,3.037,10.021,-0.013,0.019
revenue,Customs Duties,Customs Duties,2007-03-01,True,False,2012,6,35.393,30.307,16109.425,-2.049,33.344,3.037,10.021,-0.013,0.019
revenue,Customs Duties,Customs Duties,2008-01-01,False,True,2013,6,39.218,31.815,16687.775,-1.478,37.740,5.925,18.623,-0.009,0.036
revenue,Customs Duties,Customs Duties,2008-03-01,True,False,2013,6,40.302,31.815,16687.775,-1.478,38.824,7.009,22.030,-0.009,0.042
revenue,Customs Duties,Customs Duties,2009-01-01,False,True,2014,6,38.892,33.926,17428.100,-0.832,38.060,4.134,12.185,-0.005,0.024
revenue,Customs Duties,Customs Duties,2009-03-01,True,False,2014,6,39.018,33.926,17428.100,-0.832,38.186,4.260,12.557,-0.005,0.024
revenue,Customs Duties,Customs Duties,2010-01-01,False,True,2015,6,38.077,35.041,18164.250,-2.382,35.695,0.654,1.866,-0.013,0.004
revenue,Customs Duties,Customs Duties,2010-03-01,True,False,2015,6,38.077,35.041,18164.250,-2.382,35.695,0.654,1.866,-0.013,0.004
revenue,Customs Duties,Customs Duties,2011-01-01,False,True,2016,6,44.488,34.838,18641.325,-2.152,42.336,7.498,21.522,-0.012,0.040
revenue,Customs Duties,Customs Duties,2011-03-01,True,False,2016,6,44.488,34.838,18641.325,-2.152,42.336,7.498,21.522,-0.012,0.040
revenue,Customs Duties,Customs Duties,2012-01-01,False,True,2017,6,45.152,34.574,19375.175,-1.070,44.082,9.508,27.500,-0.006,0.049
revenue,Customs Duties,Customs Duties,2012-03-01,True,False,2017,6,45.152,34.574,19375.175,-1.092,44.060,9.486,27.437,-0.006,0.049
revenue,Customs Duties,Customs Duties,2013-02-01,False,True,2018,6,44.950,41.299,20436.325,-1.047,43.903,2.604,6.305,-0.005,0.013
revenue,Customs Duties,Customs Duties,2013-05-01,True,False,2018,6,44.950,41.299,20436.325,-1.047,43.903,2.604,6.305,-0.005,0.013
revenue,Customs Duties,Customs Duties,2014-02-01,False,True,2019,6,44.887,70.784,21286.150,-1.456,43.431,-27.353,-38.643,-0.007,-0.129
revenue,Customs Duties,Customs Duties,2014-04-01,True,False,2019,6,44.887,70.784,21286.150,-1.456,43.431,-27.353,-38.643,-0.007,-0.129
revenue,Customs Duties,Customs Duties,2015-01-01,False,True,2020,6,47.614,68.551,21320.225,-1.504,46.110,-22.441,-32.736,-0.007,-0.105
revenue,Customs Duties,Customs Duties,2015-03-01,True,False,2020,6,47.614,68.551,21320.225,-1.504,46.110,-22.441,-32.736,-0.007,-0.105
revenue,Customs Duties,Customs Duties,2016-01-01,False,True,2021,6,44.675,79.985,23004.125,-0.239,44.436,-35.549,-44.445,-0.001,-0.155
revenue,Customs Duties,Customs Duties,2016-03-01,True,False,2021,6,44.955,79.985,23004.125,-0.213,44.742,-35.243,-44.062,-0.001,-0.153
revenue,Customs Duties,Customs Duties,2017-01-01,False,True,2022,6,43.834,99.908,25517.575,0.266,44.100,-55.808,-55.859,0.001,-0.219
revenue,Customs Duties,Customs Duties,2017-06-01,True,False,2022,6,45.271,99.908,25517.575,0.266,45.537,-54.371,-54.421,0.001,-0.213
revenue,Customs Duties,Customs Duties,2018-04-01,False,True,2023,6,49.220,80.338,27330.050,0.565,49.785,-30.553,-38.031,0.002,-0.112
revenue,Customs Duties,Customs Duties,2018-05-01,True,False,2023,6,49.220,80.338,27330.050,0.565,49.785,-30.553,-38.031,0.002,-0.112
revenue,Customs Duties,Customs Duties,2019-01-01,False,True,2024,6,90.412,77.037,28828.175,0.736,91.148,14.111,18.317,0.003,0.049
revenue,Customs Duties,Customs Duties,2019-05-01,True,False,2024,6,90.412,77.037,28828.175,0.736,91.148,14.111,18.317,0.003,0.049
revenue,Customs Duties,Customs Duties,1992-01-01,False,True,1998,7,24.933,18.297,8930.800,-5.341,19.592,1.295,7.078,-0.060,0.015
revenue,Customs Duties,Customs Duties,1993-01-01,False,True,1999,7,26.161,18.336,9479.625,-5.295,20.866,2.530,13.798,-0.056,0.027
revenue,Customs Duties,Customs Duties,1993-03-01,True,False,1999,7,26.161,18.336,9479.625,-5.295,20.866,2.530,13.798,-0.056,0.027
revenue,Customs Duties,Customs Duties,1994-01-01,True,True,2000,7,27.664,19.914,10117.075,-0.628,27.036,7.122,35.764,-0.006,0.070
revenue,Customs Duties,Customs Duties,1995-01-01,True,True,2001,7,24.179,19.369,10525.725,-1.114,23.065,3.696,19.082,-0.011,0.035
revenue,Customs Duties,Customs Duties,1996-05-01,True,True,2002,7,25.044,18.602,10828.875,-1.305,23.739,5.137,27.615,-0.012,0.047
revenue,Customs Duties,Customs Duties,1997-01-01,False,True,2003,7,23.357,19.862,11278.750,-1.496,21.861,1.999,10.064,-0.013,0.018
revenue,Customs Duties,Customs Duties,1997-03-01,True,False,2003,7,23.357,19.862,11278.750,-1.496,21.861,1.999,10.064,-0.013,0.018
revenue,Customs Duties,Customs Duties,1998-01-01,False,True,2004,7,24.322,21.083,12028.425,-1.698,22.624,1.541,7.309,-0.014,0.013
revenue,Customs Duties,Customs Duties,1998-03-01,True,False,2004,7,24.322,21.083,12028.425,-1.698,22.624,1.541,7.309,-0.014,0.013
revenue,Customs Duties,Customs Duties,1999-01-01,True,True,2005,7,24.187,23.379,12839.950,-2.118,22.069,-1.310,-5.603,-0.016,-0.010
revenue,Customs Duties,Customs Duties,2000-01-01,True,True,2006,7,26.600,24.810,13636.750,-2.207,24.393,-0.417,-1.681,-0.016,-0.003
revenue,Customs Duties,Customs Duties,2001-01-01,False,True,2007,7,27.416,26.010,14305.375,-1.418,25.998,-0.012,-0.046,-0.010,-0.000
revenue,Customs Duties,Customs Duties,2001-05-01,True,False,2007,7,27.416,26.010,14305.375,-1.418,25.998,-0.012,-0.046,-0.010,-0.000
revenue,Customs Duties,Customs Duties,2002-01-01,False,True,2008,7,25.503,27.568,14796.575,-1.614,23.889,-3.679,-13.345,-0.011,-0.025
revenue,Customs Duties,Customs Duties,2002-03-01,True,False,2008,7,25.503,27.568,14796.575,-1.614,23.889,-3.679,-13.345,-0.011,-0.025
revenue,Customs Duties,Customs Duties,2003-01-01,False,True,2009,7,24.151,22.453,14467.300,-2.705,21.446,-1.007,-4.485,-0.019,-0.007
revenue,Customs Duties,Customs Duties,2003-03-01,True,False,2009,7,24.151,22.453,14467.300,-2.705,21.446,-1.007,-4.485,-0.019,-0.007
revenue,Customs Duties,Customs Duties,2004-01-01,False,True,2010,7,27.799,25.298,14884.400,-2.380,25.419,0.121,0.478,-0.016,0.001
revenue,Customs Duties,Customs Duties,2004-03-01,True,False,2010,7,27.799,25.298,14884.400,-2.380,25.419,0.121,0.478,-0.016,0.001
revenue,Customs Duties,Customs Duties,2005-01-01,False,True,2011,7,30.331,29.519,15466.525,-1.546,28.785,-0.734,-2.487,-0.010,-0.005
revenue,Customs Duties,Customs Duties,2005-03-01,True,False,2011,7,30.331,29.519,15466.525,-1.546,28.785,-0.734,-2.487,-0.010,-0.005
revenue,Customs Duties,Customs Duties,2006-01-01,False,True,2012,7,32.956,30.307,16109.425,-2.105,30.851,0.544,1.795,-0.013,0.003
revenue,Customs Duties,Customs Duties,2006-03-01,True,False,2012,7,32.956,30.307,16109.425,-2.105,30.851,0.544,1.795,-0.013,0.003
revenue,Customs Duties,Customs Duties,2007-01-01,False,True,2013,7,37.847,31.815,16687.775,-1.536,36.311,4.496,14.132,-0.009,0.027
revenue,Customs Duties,Customs Duties,2007-03-01,True,False,2013,7,37.847,31.815,16687.775,-1.536,36.311,4.496,14.132,-0.009,0.027
