component,category,subcategory,baseline_date,Spring_flag,Winter_flag,projected_fiscal_year,projected_year_number,value
outlay,Mandatory,Medicare,2020-01-01,FALSE,FALSE,2029,10,1232.223
outlay,Mandatory,Medicare,2020-01-01,FALSE,FALSE,2030,11,1413.897
outlay,Mandatory,Medicaid,2020-01-01,FALSE,FALSE,2020,1,424.62
outlay,Mandatory,Medicaid,2020-01-01,FALSE,FALSE,2021,2,443.794
outlay,Mandatory,Medicaid,2020-01-01,FALSE,FALSE,2022,3,466.057
outlay,Mandatory,Medicaid,2020-01-01,FALSE,FALSE,2023,4,493.66
outlay,Mandatory,Medicaid,2020-01-01,FALSE,FALSE,2024,5,523.115
outlay,Mandatory,Medicaid,2020-01-01,FALSE,FALSE,2025,6,554.569
outlay,Mandatory,Medicaid,2020-01-01,FALSE,FALSE,2026,7,586.83
outlay,Mandatory,Medicaid,2020-01-01,FALSE,FALSE,2027,8,619.791
outlay,Mandatory,Medicaid,2020-01-01,FALSE,FALSE,2028,9,655.019
outlay,Mandatory,Medicaid,2020-01-01,FALSE,FALSE,2029,10,692.409
outlay,Mandatory,Medicaid,2020-01-01,FALSE,FALSE,2030,11,732.283
outlay,Mandatory,Fannie Freddie,2020-01-01,FALSE,FALSE,2020,1,-4.2
outlay,Mandatory,Fannie Freddie,2020-01-01,FALSE,FALSE,2021,2,1.1
outlay,Mandatory,Fannie Freddie,2020-01-01,FALSE,FALSE,2022,3,3.6
outlay,Mandatory,Fannie Freddie,2020-01-01,FALSE,FALSE,2023,4,3.2
outlay,Mandatory,Fannie Freddie,2020-01-01,FALSE,FALSE,2024,5,3.4
outlay,Mandatory,Fannie Freddie,2020-01-01,FALSE,FALSE,2025,6,3.7
outlay,Mandatory,Fannie Freddie,2020-01-01,FALSE,FALSE,2026,7,3.9
outlay,Mandatory,Fannie Freddie,2020-01-01,FALSE,FALSE,2027,8,4.1
outlay,Mandatory,Fannie Freddie,2020-01-01,FALSE,FALSE,2028,9,4.3
outlay,Mandatory,Fannie Freddie,2020-01-01,FALSE,FALSE,2029,10,4.3
outlay,Mandatory,Fannie Freddie,2020-01-01,FALSE,FALSE,2030,11,4.7
outlay,Mandatory,Other Mandatory,2020-01-01,FALSE,FALSE,2020,1,650.44
outlay,Mandatory,Other Mandatory,2020-01-01,FALSE,FALSE,2021,2,634.895
outlay,Mandatory,Other Mandatory,2020-01-01,FALSE,FALSE,2022,3,665.352
outlay,Mandatory,Other Mandatory,2020-01-01,FALSE,FALSE,2023,4,671.695
outlay,Mandatory,Other Mandatory,2020-01-01,FALSE,FALSE,2024,5,678.777
outlay,Mandatory,Other Mandatory,2020-01-01,FALSE,FALSE,2025,6,706.425
outlay,Mandatory,Other Mandatory,2020-01-01,FALSE,FALSE,2026,7,741.604
outlay,Mandatory,Other Mandatory,2020-01-01,FALSE,FALSE,2027,8,739.362
outlay,Mandatory,Other Mandatory,2020-01-01,FALSE,FALSE,2028,9,783.383
outlay,Mandatory,Other Mandatory,2020-01-01,FALSE,FALSE,2029,10,750.529
outlay,Mandatory,Other Mandatory,2020-01-01,FALSE,FALSE,2030,11,801.682
outlay,Discretionary,Total Discretionary,2020-01-01,FALSE,FALSE,2020,1,1405.694
outlay,Discretionary,Total Discretionary,2020-01-01,FALSE,FALSE,2021,2,1443.509
outlay,Discretionary,Total Discretionary,2020-01-01,FALSE,FALSE,2022,3,1492.219
outlay,Discretionary,Total Discretionary,2020-01-01,FALSE,FALSE,2023,4,1518.361
outlay,Discretionary,Total Discretionary,2020-01-01,FALSE,FALSE,2024,5,1549.401
outlay,Discretionary,Total Discretionary,2020-01-01,FALSE,FALSE,2025,6,1593.631
outlay,Discretionary,Total Discretionary,2020-01-01,FALSE,FALSE,2026,7,1630.6
outlay,Discretionary,Total Discretionary,2020-01-01,FALSE,FALSE,2027,8,1669.766
outlay,Discretionary,Total Discretionary,2020-01-01,FALSE,FALSE,2028,9,1713.685
outlay,Discretionary,Total Discretionary,2020-01-01,FALSE,FALSE,2029,10,1742.51
outlay,Discretionary,Total Discretionary,2020-01-01,FALSE,FALSE,2030,11,1789.89
outlay,Discretionary,Defense Discretionary,2020-01-01,FALSE,FALSE,2020,1,704.844
outlay,Discretionary,Defense Discretionary,2020-01-01,FALSE,FALSE,2021,2,728.289
outlay,Discretionary,Defense Discretionary,2020-01-01,FALSE,FALSE,2022,3,751.898
outlay,Discretionary,Defense Discretionary,2020-01-01,FALSE,FALSE,2023,4,766.853
outlay,Discretionary,Defense Discretionary,2020-01-01,FALSE,FALSE,2024,5,780.958
outlay,Discretionary,Defense Discretionary,2020-01-01,FALSE,FALSE,2025,6,805.892
outlay,Discretionary,Defense Discretionary,2020-01-01,FALSE,FALSE,2026,7,824.724
outlay,Discretionary,Defense Discretionary,2020-01-01,FALSE,FALSE,2027,8,844.465
outlay,Discretionary,Defense Discretionary,2020-01-01,FALSE,FALSE,2028,9,870.144
outlay,Discretionary,Defense Discretionary,2020-01-01,FALSE,FALSE,2029,10,879.157
outlay,Discretionary,Defense Discretionary,2020-01-01,FALSE,FALSE,2030,11,906.201
outlay,Discretionary,Nondefense Discretionary,2020-01-01,FALSE,FALSE,2020,1,700.85
outlay,Discretionary,Nondefense Discretionary,2020-01-01,FALSE,FALSE,2021,2,715.22
outlay,Discretionary,Nondefense Discretionary,2020-01-01,FALSE,FALSE,2022,3,740.321
outlay,Discretionary,Nondefense Discretionary,2020-01-01,FALSE,FALSE,2023,4,751.508
outlay,Discretionary,Nondefense Discretionary,2020-01-01,FALSE,FALSE,2024,5,768.443
outlay,Discretionary,Nondefense Discretionary,2020-01-01,FALSE,FALSE,2025,6,787.739
outlay,Discretionary,Nondefense Discretionary,2020-01-01,FALSE,FALSE,2026,7,805.876
outlay,Discretionary,Nondefense Discretionary,2020-01-01,FALSE,FALSE,2027,8,825.301
outlay,Discretionary,Nondefense Discretionary,2020-01-01,FALSE,FALSE,2028,9,843.541
outlay,Discretionary,Nondefense Discretionary,2020-01-01,FALSE,FALSE,2029,10,863.353
outlay,Discretionary,Nondefense Discretionary,2020-01-01,FALSE,FALSE,2030,11,883.689
outlay,Net Interest,Net Interest,2020-01-01,FALSE,FALSE,2020,1,382.205
outlay,Net Interest,Net Interest,2020-01-01,FALSE,FALSE,2021,2,394.367
outlay,Net Interest,Net Interest,2020-01-01,FALSE,FALSE,2022,3,423.562
outlay,Net Interest,Net Interest,2020-01-01,FALSE,FALSE,2023,4,469.775
outlay,Net Interest,Net Interest,2020-01-01,FALSE,FALSE,2024,5,515.109
outlay,Net Interest,Net Interest,2020-01-01,FALSE,FALSE,2025,6,560.759
outlay,Net Interest,Net Interest,2020-01-01,FALSE,FALSE,2026,7,608.544
outlay,Net Interest,Net Interest,2020-01-01,FALSE,FALSE,2027,8,658.174
outlay,Net Interest,Net Interest,2020-01-01,FALSE,FALSE,2028,9,711.008
outlay,Net Interest,Net Interest,2020-01-01,FALSE,FALSE,2029,10,761.224
outlay,Net Interest,Net Interest,2020-01-01,FALSE,FALSE,2030,11,818.801
outlay,Total,Total,2020-03-01,TRUE,FALSE,2020,1,4709.799
outlay,Total,Total,2020-03-01,TRUE,FALSE,2021,2,4815.893
outlay,Total,Total,2020-03-01,TRUE,FALSE,2022,3,5114.612
outlay,Total,Total,2020-03-01,TRUE,FALSE,2023,4,5315.897
outlay,Total,Total,2020-03-01,TRUE,FALSE,2024,5,5519.118
outlay,Total,Total,2020-03-01,TRUE,FALSE,2025,6,5864.34
outlay,Total,Total,2020-03-01,TRUE,FALSE,2026,7,6172.039
outlay,Total,Total,2020-03-01,TRUE,FALSE,2027,8,6459.982
outlay,Total,Total,2020-03-01,TRUE,FALSE,2028,9,6879.978
outlay,Total,Total,2020-03-01,TRUE,FALSE,2029,10,7011.258
outlay,Total,Total,2020-03-01,TRUE,FALSE,2030,11,7498.147
outlay,Mandatory,Total Mandatory,2020-03-01,TRUE,FALSE,2020,1,2914.557
outlay,Mandatory,Total Mandatory,2020-03-01,TRUE,FALSE,2021,2,2967.222
outlay,Mandatory,Total Mandatory,2020-03-01,TRUE,FALSE,2022,3,3187.086
outlay,Mandatory,Total Mandatory,2020-03-01,TRUE,FALSE,2023,4,3315.433
outlay,Mandatory,Total Mandatory,2020-03-01,TRUE,FALSE,2024,5,3441.641
outlay,Mandatory,Total Mandatory,2020-03-01,TRUE,FALSE,2025,6,3696.246
outlay,Mandatory,Total Mandatory,2020-03-01,TRUE,FALSE,2026,7,3918.245
outlay,Mandatory,Total Mandatory,2020-03-01,TRUE,FALSE,2027,8,4116.575
outlay,Mandatory,Total Mandatory,2020-03-01,TRUE,FALSE,2028,9,4439.428
outlay,Mandatory,Total Mandatory,2020-03-01,TRUE,FALSE,2029,10,4490.833
outlay,Mandatory,Total Mandatory,2020-03-01,TRUE,FALSE,2030,11,4870.206
outlay,Mandatory,Social Security,2020-03-01,TRUE,FALSE,2020,1,1091.249
outlay,Mandatory,Social Security,2020-03-01,TRUE,FALSE,2021,2,1153.116
outlay,Mandatory,Social Security,2020-03-01,TRUE,FALSE,2022,3,1223.735
outlay,Mandatory,Social Security,2020-03-01,TRUE,FALSE,2023,4,1298.52
outlay,Mandatory,Social Security,2020-03-01,TRUE,FALSE,2024,5,1377.074
outlay,Mandatory,Social Security,2020-03-01,TRUE,FALSE,2025,6,1459.655
outlay,Mandatory,Social Security,2020-03-01,TRUE,FALSE,2026,7,1544.95
outlay,Mandatory,Social Security,2020-03-01,TRUE,FALSE,2027,8,1634.652
outlay,Mandatory,Social Security,2020-03-01,TRUE,FALSE,2028,9,1727.979
outlay,Mandatory,Social Security,2020-03-01,TRUE,FALSE,2029,10,1823.332
outlay,Mandatory,Social Security,2020-03-01,TRUE,FALSE,2030,11,1922.083
outlay,Mandatory,Medicare,2020-03-01,TRUE,FALSE,2020,1,688.335
outlay,Mandatory,Medicare,2020-03-01,TRUE,FALSE,2021,2,731.719
outlay,Mandatory,Medicare,2020-03-01,TRUE,FALSE,2022,3,825.652
outlay,Mandatory,Medicare,2020-03-01,TRUE,FALSE,2023,4,847.385
outlay,Mandatory,Medicare,2020-03-01,TRUE,FALSE,2024,5,861.044
outlay,Mandatory,Medicare,2020-03-01,TRUE,FALSE,2025,6,972.775
outlay,Mandatory,Medicare,2020-03-01,TRUE,FALSE,2026,7,1043.799
outlay,Mandatory,Medicare,2020-03-01,TRUE,FALSE,2027,8,1119.268
outlay,Mandatory,Medicare,2020-03-01,TRUE,FALSE,2028,9,1267.885
outlay,Mandatory,Medicare,2020-03-01,TRUE,FALSE,2029,10,1218.565
outlay,Mandatory,Medicare,2020-03-01,TRUE,FALSE,2030,11,1406.371
outlay,Mandatory,Medicaid,2020-03-01,TRUE,FALSE,2020,1,423.15
outlay,Mandatory,Medicaid,2020-03-01,TRUE,FALSE,2021,2,442.846
outlay,Mandatory,Medicaid,2020-03-01,TRUE,FALSE,2022,3,465.267
outlay,Mandatory,Medicaid,2020-03-01,TRUE,FALSE,2023,4,492.887
outlay,Mandatory,Medicaid,2020-03-01,TRUE,FALSE,2024,5,522.051
outlay,Mandatory,Medicaid,2020-03-01,TRUE,FALSE,2025,6,552.43
outlay,Mandatory,Medicaid,2020-03-01,TRUE,FALSE,2026,7,584.705
outlay,Mandatory,Medicaid,2020-03-01,TRUE,FALSE,2027,8,618.662
outlay,Mandatory,Medicaid,2020-03-01,TRUE,FALSE,2028,9,654.071
outlay,Mandatory,Medicaid,2020-03-01,TRUE,FALSE,2029,10,691.429
outlay,Mandatory,Medicaid,2020-03-01,TRUE,FALSE,2030,11,731.21
outlay,Mandatory,Fannie Freddie,2020-03-01,TRUE,FALSE,2020,1,-4.2
outlay,Mandatory,Fannie Freddie,2020-03-01,TRUE,FALSE,2021,2,1.1
outlay,Mandatory,Fannie Freddie,2020-03-01,TRUE,FALSE,2022,3,3.6
outlay,Mandatory,Fannie Freddie,2020-03-01,TRUE,FALSE,2023,4,3.2
outlay,Mandatory,Fannie Freddie,2020-03-01,TRUE,FALSE,2024,5,3.4
outlay,Mandatory,Fannie Freddie,2020-03-01,TRUE,FALSE,2025,6,3.7
outlay,Mandatory,Fannie Freddie,2020-03-01,TRUE,FALSE,2026,7,3.9
outlay,Mandatory,Fannie Freddie,2020-03-01,TRUE,FALSE,2027,8,4.1
outlay,Mandatory,Fannie Freddie,2020-03-01,TRUE,FALSE,2028,9,4.3
outlay,Mandatory,Fannie Freddie,2020-03-01,TRUE,FALSE,2029,10,4.3
outlay,Mandatory,Fannie Freddie,2020-03-01,TRUE,FALSE,2030,11,4.7
outlay,Mandatory,Other Mandatory,2020-03-01,TRUE,FALSE,2020,1,711.823
outlay,Mandatory,Other Mandatory,2020-03-01,TRUE,FALSE,2021,2,639.541
outlay,Mandatory,Other Mandatory,2020-03-01,TRUE,FALSE,2022,3,672.432
outlay,Mandatory,Other Mandatory,2020-03-01,TRUE,FALSE,2023,4,676.641
outlay,Mandatory,Other Mandatory,2020-03-01,TRUE,FALSE,2024,5,681.472
outlay,Mandatory,Other Mandatory,2020-03-01,TRUE,FALSE,2025,6,711.386
outlay,Mandatory,Other Mandatory,2020-03-01,TRUE,FALSE,2026,7,744.791
outlay,Mandatory,Other Mandatory,2020-03-01,TRUE,FALSE,2027,8,743.993
outlay,Mandatory,Other Mandatory,2020-03-01,TRUE,FALSE,2028,9,789.493
outlay,Mandatory,Other Mandatory,2020-03-01,TRUE,FALSE,2029,10,757.507
outlay,Mandatory,Other Mandatory,2020-03-01,TRUE,FALSE,2030,11,810.542
outlay,Discretionary,Total Discretionary,2020-03-01,TRUE,FALSE,2020,1,1412.599
outlay,Discretionary,Total Discretionary,2020-03-01,TRUE,FALSE,2021,2,1453.375
outlay,Discretionary,Total Discretionary,2020-03-01,TRUE,FALSE,2022,3,1502.334
outlay,Discretionary,Total Discretionary,2020-03-01,TRUE,FALSE,2023,4,1528.317
outlay,Discretionary,Total Discretionary,2020-03-01,TRUE,FALSE,2024,5,1559.684
outlay,Discretionary,Total Discretionary,2020-03-01,TRUE,FALSE,2025,6,1604.145
outlay,Discretionary,Total Discretionary,2020-03-01,TRUE,FALSE,2026,7,1641.084
outlay,Discretionary,Total Discretionary,2020-03-01,TRUE,FALSE,2027,8,1679.989
outlay,Discretionary,Total Discretionary,2020-03-01,TRUE,FALSE,2028,9,1723.744
outlay,Discretionary,Total Discretionary,2020-03-01,TRUE,FALSE,2029,10,1752.475
outlay,Discretionary,Total Discretionary,2020-03-01,TRUE,FALSE,2030,11,1799.954
outlay,Discretionary,Defense Discretionary,2020-03-01,TRUE,FALSE,2020,1,710.409
outlay,Discretionary,Defense Discretionary,2020-03-01,TRUE,FALSE,2021,2,729.786
outlay,Discretionary,Defense Discretionary,2020-03-01,TRUE,FALSE,2022,3,752.092
outlay,Discretionary,Defense Discretionary,2020-03-01,TRUE,FALSE,2023,4,766.817
outlay,Discretionary,Defense Discretionary,2020-03-01,TRUE,FALSE,2024,5,780.812
outlay,Discretionary,Defense Discretionary,2020-03-01,TRUE,FALSE,2025,6,805.69
outlay,Discretionary,Defense Discretionary,2020-03-01,TRUE,FALSE,2026,7,824.458
outlay,Discretionary,Defense Discretionary,2020-03-01,TRUE,FALSE,2027,8,844.043
outlay,Discretionary,Defense Discretionary,2020-03-01,TRUE,FALSE,2028,9,869.61
outlay,Discretionary,Defense Discretionary,2020-03-01,TRUE,FALSE,2029,10,878.492
outlay,Discretionary,Defense Discretionary,2020-03-01,TRUE,FALSE,2030,11,905.44
outlay,Discretionary,Nondefense Discretionary,2020-03-01,TRUE,FALSE,2020,1,702.19
outlay,Discretionary,Nondefense Discretionary,2020-03-01,TRUE,FALSE,2021,2,723.589
outlay,Discretionary,Nondefense Discretionary,2020-03-01,TRUE,FALSE,2022,3,750.242
outlay,Discretionary,Nondefense Discretionary,2020-03-01,TRUE,FALSE,2023,4,761.5
outlay,Discretionary,Nondefense Discretionary,2020-03-01,TRUE,FALSE,2024,5,778.872
outlay,Discretionary,Nondefense Discretionary,2020-03-01,TRUE,FALSE,2025,6,798.455
outlay,Discretionary,Nondefense Discretionary,2020-03-01,TRUE,FALSE,2026,7,816.626
outlay,Discretionary,Nondefense Discretionary,2020-03-01,TRUE,FALSE,2027,8,835.946
outlay,Discretionary,Nondefense Discretionary,2020-03-01,TRUE,FALSE,2028,9,854.134
outlay,Discretionary,Nondefense Discretionary,2020-03-01,TRUE,FALSE,2029,10,873.983
outlay,Discretionary,Nondefense Discretionary,2020-03-01,TRUE,FALSE,2030,11,894.514
outlay,Net Interest,Net Interest,2020-03-01,TRUE,FALSE,2020,1,382.643
outlay,Net Interest,Net Interest,2020-03-01,TRUE,FALSE,2021,2,395.296
outlay,Net Interest,Net Interest,2020-03-01,TRUE,FALSE,2022,3,425.192
outlay,Net Interest,Net Interest,2020-03-01,TRUE,FALSE,2023,4,472.147
outlay,Net Interest,Net Interest,2020-03-01,TRUE,FALSE,2024,5,517.793
outlay,Net Interest,Net Interest,2020-03-01,TRUE,FALSE,2025,6,563.949
outlay,Net Interest,Net Interest,2020-03-01,TRUE,FALSE,2026,7,612.71
outlay,Net Interest,Net Interest,2020-03-01,TRUE,FALSE,2027,8,663.418
outlay,Net Interest,Net Interest,2020-03-01,TRUE,FALSE,2028,9,716.806
outlay,Net Interest,Net Interest,2020-03-01,TRUE,FALSE,2029,10,767.95
outlay,Net Interest,Net Interest,2020-03-01,TRUE,FALSE,2030,11,827.987
outlay,Total,Total,2020-09-01,FALSE,FALSE,2020,1,6610.221
outlay,Total,Total,2020-09-01,FALSE,FALSE,2021,2,5063.676
outlay,Total,Total,2020-09-01,FALSE,FALSE,2022,3,5070.055
outlay,Total,Total,2020-09-01,FALSE,FALSE,2023,4,5099.422
outlay,Total,Total,2020-09-01,FALSE,FALSE,2024,5,5221.66
outlay,Total,Total,2020-09-01,FALSE,FALSE,2025,6,5502.268
outlay,Total,Total,2020-09-01,FALSE,FALSE,2026,7,5766.516
outlay,Total,Total,2020-09-01,FALSE,FALSE,2027,8,6026.887
outlay,Total,Total,2020-09-01,FALSE,FALSE,2028,9,6450.018
outlay,Total,Total,2020-09-01,FALSE,FALSE,2029,10,6595.718
outlay,Total,Total,2020-09-01,FALSE,FALSE,2030,11,7076.846
outlay,Mandatory,Total Mandatory,2020-09-01,FALSE,FALSE,2020,1,4620.906
outlay,Mandatory,Total Mandatory,2020-09-01,FALSE,FALSE,2021,2,3181.034
outlay,Mandatory,Total Mandatory,2020-09-01,FALSE,FALSE,2022,3,3269.366
outlay,Mandatory,Total Mandatory,2020-09-01,FALSE,FALSE,2023,4,3308.483
outlay,Mandatory,Total Mandatory,2020-09-01,FALSE,FALSE,2024,5,3405.918
outlay,Mandatory,Total Mandatory,2020-09-01,FALSE,FALSE,2025,6,3635.365
outlay,Mandatory,Total Mandatory,2020-09-01,FALSE,FALSE,2026,7,3836.862
outlay,Mandatory,Total Mandatory,2020-09-01,FALSE,FALSE,2027,8,4008.585
outlay,Mandatory,Total Mandatory,2020-09-01,FALSE,FALSE,2028,9,4308.294
outlay,Mandatory,Total Mandatory,2020-09-01,FALSE,FALSE,2029,10,4327.87
outlay,Mandatory,Total Mandatory,2020-09-01,FALSE,FALSE,2030,11,4644.664
outlay,Mandatory,Social Security,2020-09-01,FALSE,FALSE,2020,1,1090.903
outlay,Mandatory,Social Security,2020-09-01,FALSE,FALSE,2021,2,1142.113
outlay,Mandatory,Social Security,2020-09-01,FALSE,FALSE,2022,3,1201.431
outlay,Mandatory,Social Security,2020-09-01,FALSE,FALSE,2023,4,1267.915
outlay,Mandatory,Social Security,2020-09-01,FALSE,FALSE,2024,5,1340.871
outlay,Mandatory,Social Security,2020-09-01,FALSE,FALSE,2025,6,1417.254
outlay,Mandatory,Social Security,2020-09-01,FALSE,FALSE,2026,7,1496.252
outlay,Mandatory,Social Security,2020-09-01,FALSE,FALSE,2027,8,1575.456
outlay,Mandatory,Social Security,2020-09-01,FALSE,FALSE,2028,9,1659.785
outlay,Mandatory,Social Security,2020-09-01,FALSE,FALSE,2029,10,1745.738
outlay,Mandatory,Social Security,2020-09-01,FALSE,FALSE,2030,11,1834.59
outlay,Mandatory,Medicare,2020-09-01,FALSE,FALSE,2020,1,721.332
outlay,Mandatory,Medicare,2020-09-01,FALSE,FALSE,2021,2,662.777
outlay,Mandatory,Medicare,2020-09-01,FALSE,FALSE,2022,3,813.461
outlay,Mandatory,Medicare,2020-09-01,FALSE,FALSE,2023,4,836.992
outlay,Mandatory,Medicare,2020-09-01,FALSE,FALSE,2024,5,844.355
outlay,Mandatory,Medicare,2020-09-01,FALSE,FALSE,2025,6,951.006
outlay,Mandatory,Medicare,2020-09-01,FALSE,FALSE,2026,7,1017.881
outlay,Mandatory,Medicare,2020-09-01,FALSE,FALSE,2027,8,1088.567
outlay,Mandatory,Medicare,2020-09-01,FALSE,FALSE,2028,9,1234.401
outlay,Mandatory,Medicare,2020-09-01,FALSE,FALSE,2029,10,1173.879
outlay,Mandatory,Medicare,2020-09-01,FALSE,FALSE,2030,11,1320.484
outlay,Mandatory,Medicaid,2020-09-01,FALSE,FALSE,2020,1,466.244
outlay,Mandatory,Medicaid,2020-09-01,FALSE,FALSE,2021,2,537.415
outlay,Mandatory,Medicaid,2020-09-01,FALSE,FALSE,2022,3,516.018
outlay,Mandatory,Medicaid,2020-09-01,FALSE,FALSE,2023,4,494.831
outlay,Mandatory,Medicaid,2020-09-01,FALSE,FALSE,2024,5,517.135
outlay,Mandatory,Medicaid,2020-09-01,FALSE,FALSE,2025,6,545.389
outlay,Mandatory,Medicaid,2020-09-01,FALSE,FALSE,2026,7,574.79
outlay,Mandatory,Medicaid,2020-09-01,FALSE,FALSE,2027,8,605.329
outlay,Mandatory,Medicaid,2020-09-01,FALSE,FALSE,2028,9,637.022
outlay,Mandatory,Medicaid,2020-09-01,FALSE,FALSE,2029,10,670.578
outlay,Mandatory,Medicaid,2020-09-01,FALSE,FALSE,2030,11,707.21
outlay,Mandatory,Fannie Freddie,2020-09-01,FALSE,FALSE,2020,1,-4.2
outlay,Mandatory,Fannie Freddie,2020-09-01,FALSE,FALSE,2021,2,2.57
outlay,Mandatory,Fannie Freddie,2020-09-01,FALSE,FALSE,2022,3,4.91
outlay,Mandatory,Fannie Freddie,2020-09-01,FALSE,FALSE,2023,4,4.29
outlay,Mandatory,Fannie Freddie,2020-09-01,FALSE,FALSE,2024,5,4.68
outlay,Mandatory,Fannie Freddie,2020-09-01,FALSE,FALSE,2025,6,5.23
outlay,Mandatory,Fannie Freddie,2020-09-01,FALSE,FALSE,2026,7,5.44
outlay,Mandatory,Fannie Freddie,2020-09-01,FALSE,FALSE,2027,8,5.63
outlay,Mandatory,Fannie Freddie,2020-09-01,FALSE,FALSE,2028,9,5.9
outlay,Mandatory,Fannie Freddie,2020-09-01,FALSE,FALSE,2029,10,6.23
outlay,Mandatory,Fannie Freddie,2020-09-01,FALSE,FALSE,2030,11,6.91
outlay,Mandatory,Other Mandatory,2020-09-01,FALSE,FALSE,2020,1,2342.427
outlay,Mandatory,Other Mandatory,2020-09-01,FALSE,FALSE,2021,2,838.729
outlay,Mandatory,Other Mandatory,2020-09-01,FALSE,FALSE,2022,3,738.456
outlay,Mandatory,Other Mandatory,2020-09-01,FALSE,FALSE,2023,4,708.745
outlay,Mandatory,Other Mandatory,2020-09-01,FALSE,FALSE,2024,5,703.557
outlay,Mandatory,Other Mandatory,2020-09-01,FALSE,FALSE,2025,6,721.716
outlay,Mandatory,Other Mandatory,2020-09-01,FALSE,FALSE,2026,7,747.939
outlay,Mandatory,Other Mandatory,2020-09-01,FALSE,FALSE,2027,8,739.233
outlay,Mandatory,Other Mandatory,2020-09-01,FALSE,FALSE,2028,9,777.086
outlay,Mandatory,Other Mandatory,2020-09-01,FALSE,FALSE,2029,10,737.675
outlay,Mandatory,Other Mandatory,2020-09-01,FALSE,FALSE,2030,11,782.38
outlay,Discretionary,Total Discretionary,2020-09-01,FALSE,FALSE,2020,1,1651.486
outlay,Discretionary,Total Discretionary,2020-09-01,FALSE,FALSE,2021,2,1592.774
outlay,Discretionary,Total Discretionary,2020-09-01,FALSE,FALSE,2022,3,1527.535
outlay,Discretionary,Total Discretionary,2020-09-01,FALSE,FALSE,2023,4,1519.78
outlay,Discretionary,Total Discretionary,2020-09-01,FALSE,FALSE,2024,5,1541.835
outlay,Discretionary,Total Discretionary,2020-09-01,FALSE,FALSE,2025,6,1580.086
outlay,Discretionary,Total Discretionary,2020-09-01,FALSE,FALSE,2026,7,1613.195
outlay,Discretionary,Total Discretionary,2020-09-01,FALSE,FALSE,2027,8,1651.258
outlay,Discretionary,Total Discretionary,2020-09-01,FALSE,FALSE,2028,9,1693.367
outlay,Discretionary,Total Discretionary,2020-09-01,FALSE,FALSE,2029,10,1721.937
outlay,Discretionary,Total Discretionary,2020-09-01,FALSE,FALSE,2030,11,1768.315
outlay,Discretionary,Defense Discretionary,2020-09-01,FALSE,FALSE,2020,1,715.089
outlay,Discretionary,Defense Discretionary,2020-09-01,FALSE,FALSE,2021,2,732.65
outlay,Discretionary,Defense Discretionary,2020-09-01,FALSE,FALSE,2022,3,749.529
outlay,Discretionary,Defense Discretionary,2020-09-01,FALSE,FALSE,2023,4,759.279
outlay,Discretionary,Defense Discretionary,2020-09-01,FALSE,FALSE,2024,5,769.977
outlay,Discretionary,Defense Discretionary,2020-09-01,FALSE,FALSE,2025,6,792.038
outlay,Discretionary,Defense Discretionary,2020-09-01,FALSE,FALSE,2026,7,809.314
outlay,Discretionary,Defense Discretionary,2020-09-01,FALSE,FALSE,2027,8,828.017
outlay,Discretionary,Defense Discretionary,2020-09-01,FALSE,FALSE,2028,9,852.775
outlay,Discretionary,Defense Discretionary,2020-09-01,FALSE,FALSE,2029,10,861.873
outlay,Discretionary,Defense Discretionary,2020-09-01,FALSE,FALSE,2030,11,888.35
outlay,Discretionary,Nondefense Discretionary,2020-09-01,FALSE,FALSE,2020,1,936.397
outlay,Discretionary,Nondefense Discretionary,2020-09-01,FALSE,FALSE,2021,2,860.124
outlay,Discretionary,Nondefense Discretionary,2020-09-01,FALSE,FALSE,2022,3,778.006
outlay,Discretionary,Nondefense Discretionary,2020-09-01,FALSE,FALSE,2023,4,760.501
outlay,Discretionary,Nondefense Discretionary,2020-09-01,FALSE,FALSE,2024,5,771.858
outlay,Discretionary,Nondefense Discretionary,2020-09-01,FALSE,FALSE,2025,6,788.048
outlay,Discretionary,Nondefense Discretionary,2020-09-01,FALSE,FALSE,2026,7,803.881
outlay,Discretionary,Nondefense Discretionary,2020-09-01,FALSE,FALSE,2027,8,823.241
outlay,Discretionary,Nondefense Discretionary,2020-09-01,FALSE,FALSE,2028,9,840.592
